"","Var2","Var1","pval","qval","rho","n","treatment","Var1ASV","PhylumVar1","FamilyVar1","Var2ASV","PhylumVar2","FamilyVar2"
"2610","ASV567","ASV216",0,0,0.714505009420121,30,"SCFP","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae","a386b0b9faedb5556e307d9de701047b","Firmicutes","Lachnospiraceae"
"2611","ASV567","ASV13",0,0,0.702712585881403,34,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","a386b0b9faedb5556e307d9de701047b","Firmicutes","Lachnospiraceae"
"2613","ASV569","ASV91",0,0,0.720768962238026,33,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","b2940a34fe5063ff997ff2d77f11aaa5","Firmicutes","Ruminococcaceae"
"2614","ASV569","ASV13",0,0,0.70006259831841,33,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","b2940a34fe5063ff997ff2d77f11aaa5","Firmicutes","Ruminococcaceae"
"2616","ASV569","ASV207",0,0,0.705804983354665,30,"SCFP","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7","b2940a34fe5063ff997ff2d77f11aaa5","Firmicutes","Ruminococcaceae"
"2618","ASV569","ASV288",0,0,0.736372199490229,31,"SCFP","0cb0398a4a4390c9e8a4ba40177b19fd","Firmicutes","Lachnospiraceae","b2940a34fe5063ff997ff2d77f11aaa5","Firmicutes","Ruminococcaceae"
"2619","ASV569","ASV702",0,0,0.713429178997137,29,"SCFP","c4ef84c484580d6bcf7ec4bc056a3fad","Firmicutes","Ruminococcaceae","b2940a34fe5063ff997ff2d77f11aaa5","Firmicutes","Ruminococcaceae"
"2621","ASV57","ASV20",0,0,0.779346547631808,36,"SCFP","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae","8d2cc47324312aebc17be24aa6056a66","Firmicutes","Lachnospiraceae"
"2623","ASV57","ASV10",0,0,0.744417675357076,36,"SCFP","0eb0daf4087d74b006f50a5a06899085","Actinobacteria","Coriobacteriaceae","8d2cc47324312aebc17be24aa6056a66","Firmicutes","Lachnospiraceae"
"2624","ASV579","ASV652",0,0,0.709823519322859,29,"SCFP","a24599372e0826b3db30cf93db11d435","Firmicutes","Lachnospiraceae","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2625","ASV579","ASV314",0,0,0.702609063789643,38,"SCFP","477d05a2e1dd6ea7f2c902e660c4faa5","Firmicutes","Mogibacteriaceae","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2626","ASV579","ASV91",0,0,0.753007753573184,37,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2629","ASV579","ASV311",0,0,0.747621757095702,35,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2630","ASV579","ASV13",0,0,0.812131826218818,38,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2631","ASV579","ASV171",0,0,0.738850367162874,36,"SCFP","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2632","ASV579","ASV555",0,0,0.707321311502749,32,"SCFP","b8c233f89925b4cb0ee5a33069b2f1af","Firmicutes","Lachnospiraceae","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2633","ASV579","ASV238",0,0,0.712486841147862,25,"SCFP","2bccba879601174c7116e91fbd741553","Firmicutes","Ruminococcaceae","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2634","ASV579","ASV379",0,0,0.724819517081419,30,"SCFP","405c6ed3fa4f4f27b973af7bb2d1b48c","Firmicutes","Lachnospiraceae","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2636","ASV579","ASV873",0,0,0.719678863931156,29,"SCFP","b1e07a67cb841ccfb5fff2efd97a28a5","Firmicutes","Mogibacteriaceae","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2638","ASV579","ASV637",0,0,0.703009937876562,26,"SCFP","c16b1f05fd2f94eac83f7896c38f9972","Firmicutes"," o__Clostridiales","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2640","ASV579","ASV515",0,0,0.731916716179935,30,"SCFP","d254bb540ddc0239a703c05f65cca367","Proteobacteria"," o__RF32","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2641","ASV579","ASV89",0,0,0.712628410322571,38,"SCFP","3ed8119a771c52c14ae6d180db4c9097","Firmicutes","Ruminococcaceae","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2643","ASV579","ASV288",0,0,0.81146901428837,36,"SCFP","0cb0398a4a4390c9e8a4ba40177b19fd","Firmicutes","Lachnospiraceae","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2644","ASV579","ASV178",0,0,0.721414283877,34,"SCFP","81aeb9f99aec449d640b323b2b582ae6","Firmicutes","Ruminococcaceae","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2645","ASV579","ASV407",0,0,0.745747501515574,31,"SCFP","f2ae5326f0aa7a099079e26e559496ed","Firmicutes","Lachnospiraceae","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae"
"2647","ASV588","ASV63",0,0,0.71041040900083,36,"SCFP","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae","67e6049b7e55be7d11d7aa61e919203c","Firmicutes","Peptostreptococcaceae"
"2649","ASV59","ASV79",0,0,0.749255909020302,59,"SCFP","61dc3200b9d0a4f3f137756143c29d38","Firmicutes","Lachnospiraceae","78c5414395542387492c7444da5180f1","Firmicutes","Lachnospiraceae"
"2701","ASV60","ASV10",0,0,-0.730722170091283,31,"SCFP","0eb0daf4087d74b006f50a5a06899085","Actinobacteria","Coriobacteriaceae","11090736ffa8fedc5f8b2d6c439d1812","Firmicutes","Lachnospiraceae"
"2702","ASV60","ASV89",0,0,0.76848268314808,57,"SCFP","3ed8119a771c52c14ae6d180db4c9097","Firmicutes","Ruminococcaceae","11090736ffa8fedc5f8b2d6c439d1812","Firmicutes","Lachnospiraceae"
"2711","ASV60","ASV13",0,0,0.71539605361225,54,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","11090736ffa8fedc5f8b2d6c439d1812","Firmicutes","Lachnospiraceae"
"2712","ASV60","ASV100",0,0,-0.754702673881007,28,"SCFP","921d37d118d20869acb71faf26ee8b7b","Firmicutes","Ruminococcaceae","11090736ffa8fedc5f8b2d6c439d1812","Firmicutes","Lachnospiraceae"
"2713","ASV60","ASV311",0,0,0.713131441356713,49,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","11090736ffa8fedc5f8b2d6c439d1812","Firmicutes","Lachnospiraceae"
"2721","ASV60","ASV54",0,0,0.746903719101357,69,"SCFP","7354980b468b4c6546d3c7ad2f204675","Firmicutes","Ruminococcaceae","11090736ffa8fedc5f8b2d6c439d1812","Firmicutes","Lachnospiraceae"
"2735","ASV60","ASV308",0,0,0.72432739323014,52,"SCFP","4ec5655c0f1b9e4cda53f357f54f4722","Firmicutes","Lachnospiraceae","11090736ffa8fedc5f8b2d6c439d1812","Firmicutes","Lachnospiraceae"
"2745","ASV606","ASV327",0,0,0.703338891856557,25,"SCFP","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales","7ad21dc88bbd0b522ad23562c5b99051","Firmicutes","Ruminococcaceae"
"2754","ASV61","ASV752",0,0,0.713821177822383,35,"SCFP","f6c05f02b361812cbafaa1fd95927195","Proteobacteria"," o__RF32","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2758","ASV61","ASV873",0,0,0.752283093932325,35,"SCFP","b1e07a67cb841ccfb5fff2efd97a28a5","Firmicutes","Mogibacteriaceae","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2759","ASV61","ASV91",0,0,0.852692959269555,46,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2761","ASV61","ASV13",0,0,0.829936568363993,46,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2765","ASV61","ASV306",0,0,0.711111020978986,38,"SCFP","4e2e37e10800e2135c3102ec7cf7fc60","Firmicutes","Lachnospiraceae","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2766","ASV61","ASV69",0,0,0.703956068683699,46,"SCFP","93d7014dad98bbcfb505f95914d86994","Bacteroidetes","Bacteroidaceae","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2772","ASV61","ASV702",0,0,0.823197304584896,42,"SCFP","c4ef84c484580d6bcf7ec4bc056a3fad","Firmicutes","Ruminococcaceae","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2773","ASV61","ASV688",0,0,0.720695870952895,29,"SCFP","9c762f5665e85e1d05bc931a6aa50708","Tenericutes","Anaeroplasmataceae","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2774","ASV61","ASV228",0,0,0.79036707460689,39,"SCFP","28986f2a0a82efc9b6fff5cdff7f8522","Firmicutes","Lachnospiraceae","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2776","ASV61","ASV288",0,0,0.815193397503954,43,"SCFP","0cb0398a4a4390c9e8a4ba40177b19fd","Firmicutes","Lachnospiraceae","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2778","ASV61","ASV1",0,0,0.701557239763926,49,"SCFP","2e58ed208e328a041a05626fd1502922","Bacteroidetes","Prevotellaceae","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2784","ASV61","ASV407",0,0,0.707657688269308,36,"SCFP","f2ae5326f0aa7a099079e26e559496ed","Firmicutes","Lachnospiraceae","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2785","ASV61","ASV515",0,0,0.724567775579675,34,"SCFP","d254bb540ddc0239a703c05f65cca367","Proteobacteria"," o__RF32","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2788","ASV61","ASV290",0,0,0.718157315694085,41,"SCFP","9440d6162a73fd6b36f9934936d3baba","Firmicutes"," o__Clostridiales","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2791","ASV61","ASV311",0,0,0.768916362764216,44,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2801","ASV61","ASV314",0,0,0.716892608086796,46,"SCFP","477d05a2e1dd6ea7f2c902e660c4faa5","Firmicutes","Mogibacteriaceae","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2802","ASV61","ASV413",0,0,0.725691936734568,40,"SCFP","18f7e45a06edd532cc94fd2777370450","Firmicutes","Ruminococcaceae","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2803","ASV61","ASV207",0,0,0.73714841232773,40,"SCFP","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7","3be669c79b71499434e9ff16f6d304ab","Bacteroidetes","Bacteroidaceae"
"2804","ASV62","ASV91",0,0,0.770743327413963,45,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae"
"2806","ASV62","ASV171",0,0,0.730046832873156,44,"SCFP","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae"
"2807","ASV62","ASV327",0,0,0.747166500124799,37,"SCFP","4d51270f528334f614a88b22fe2a696f","Firmicutes"," o__Clostridiales","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae"
"2809","ASV62","ASV21",0,0,0.777021975357736,50,"SCFP","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae"
"2811","ASV62","ASV311",0,0,0.783327526069426,44,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae"
"2812","ASV62","ASV13",0,0,0.779096979132338,48,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae"
"2814","ASV62","ASV114",0,0,0.787379405551125,44,"SCFP","08bb8a3f5526891084c1dabd0db45b5e","Bacteroidetes","S24-7","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae"
"2815","ASV62","ASV97",0,0,0.966545644700278,50,"SCFP","a01df12ff649c57e98e202f2e9b3a6b8","Bacteroidetes","Paraprevotellaceae","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae"
"2816","ASV62","ASV216",0,0,0.750332585619107,40,"SCFP","5dfa408aa788bc3f552d2d2ccf5278d8","Firmicutes","Lachnospiraceae","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae"
"2817","ASV62","ASV567",0,0,0.703066546818937,34,"SCFP","a386b0b9faedb5556e307d9de701047b","Firmicutes","Lachnospiraceae","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae"
"2818","ASV62","ASV105",0,0,0.923694469558048,48,"SCFP","15b1a6ab5fddc23f12731366dc06f48c","Bacteroidetes","Paraprevotellaceae","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae"
"2819","ASV62","ASV249",0,0,0.701022457739502,36,"SCFP","0eed0d08df9a2404f6f9de7b4a0110b9","Bacteroidetes","Paraprevotellaceae","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae"
"2820","ASV62","ASV65",0,0,0.7083637481561,56,"SCFP","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae"
"2821","ASV62","ASV33",0,0,0.986750762989376,54,"SCFP","6147ab4145c405d9965be8701f6c7255","Bacteroidetes","Paraprevotellaceae","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae"
"2824","ASV63","ASV73",0,0,0.779109656995836,49,"SCFP","7aab75ed5457c43539616871b031a845","Bacteroidetes","S24-7","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2825","ASV63","ASV588",0,0,0.71041040900083,36,"SCFP","67e6049b7e55be7d11d7aa61e919203c","Firmicutes","Peptostreptococcaceae","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2826","ASV63","ASV110",0,0,0.814507335753766,51,"SCFP","0ce8b55560130da14065dbac4663b005","Firmicutes"," o__Clostridiales","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2827","ASV63","ASV70",0,0,0.73379355688675,49,"SCFP","bc212a9688de7d64cbe1c161c78fde4c","Firmicutes","Ruminococcaceae","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2828","ASV63","ASV212",0,0,0.713072629766436,53,"SCFP","63d6a5da17aaed7e5e7001a1f4d5410a","Bacteroidetes"," o__Bacteroidales","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2829","ASV63","ASV13",0,0,0.730473694402422,52,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2830","ASV63","ASV91",0,0,0.716868476969266,49,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2831","ASV63","ASV44",0,0,0.73307438627939,56,"SCFP","b485c89d6bfe5add847faa82e7c79a8d","Bacteroidetes","S24-7","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2832","ASV63","ASV51",0,0,0.707979893716408,61,"SCFP","09532dd01a30cc775f5c1a67b7127b30","Bacteroidetes","Rikenellaceae","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2834","ASV63","ASV383",0,0,0.724601386805109,51,"SCFP","2c3de273ab87548682bea0b84d68a083","Firmicutes","Ruminococcaceae","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2835","ASV63","ASV290",0,0,0.773111622740027,49,"SCFP","9440d6162a73fd6b36f9934936d3baba","Firmicutes"," o__Clostridiales","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2838","ASV63","ASV288",0,0,0.700204097403284,46,"SCFP","0cb0398a4a4390c9e8a4ba40177b19fd","Firmicutes","Lachnospiraceae","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2839","ASV63","ASV308",0,0,0.757479280870501,50,"SCFP","4ec5655c0f1b9e4cda53f357f54f4722","Firmicutes","Lachnospiraceae","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2840","ASV63","ASV470",0,0,0.711713184286842,42,"SCFP","e7ee632cb0f822911c2abe318f327fda","Actinobacteria","Coriobacteriaceae","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2843","ASV63","ASV207",0,0,0.716738600070534,42,"SCFP","53eeb884f5e2d2fdbab352fd68c346d9","Bacteroidetes","S24-7","58975903ce9f4b74b444a9cc65c2470d","Actinobacteria","Coriobacteriaceae"
"2845","ASV637","ASV515",0,0,0.733855756955501,26,"SCFP","d254bb540ddc0239a703c05f65cca367","Proteobacteria"," o__RF32","c16b1f05fd2f94eac83f7896c38f9972","Firmicutes"," o__Clostridiales"
"2846","ASV637","ASV311",0,0,0.723130858447316,29,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","c16b1f05fd2f94eac83f7896c38f9972","Firmicutes"," o__Clostridiales"
"2847","ASV637","ASV241",0,0,0.710726185813009,25,"SCFP","304f102ac5113bfc89afad60df32b3f4","Firmicutes"," o__Clostridiales","c16b1f05fd2f94eac83f7896c38f9972","Firmicutes"," o__Clostridiales"
"2848","ASV637","ASV228",0,0,0.723742427195078,27,"SCFP","28986f2a0a82efc9b6fff5cdff7f8522","Firmicutes","Lachnospiraceae","c16b1f05fd2f94eac83f7896c38f9972","Firmicutes"," o__Clostridiales"
"2849","ASV637","ASV702",0,0,0.721024288446579,28,"SCFP","c4ef84c484580d6bcf7ec4bc056a3fad","Firmicutes","Ruminococcaceae","c16b1f05fd2f94eac83f7896c38f9972","Firmicutes"," o__Clostridiales"
"2850","ASV637","ASV873",0,0,0.793814292156397,27,"SCFP","b1e07a67cb841ccfb5fff2efd97a28a5","Firmicutes","Mogibacteriaceae","c16b1f05fd2f94eac83f7896c38f9972","Firmicutes"," o__Clostridiales"
"2853","ASV637","ASV579",0,0,0.703009937876562,26,"SCFP","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae","c16b1f05fd2f94eac83f7896c38f9972","Firmicutes"," o__Clostridiales"
"2854","ASV637","ASV13",0,0,0.747346384568925,30,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","c16b1f05fd2f94eac83f7896c38f9972","Firmicutes"," o__Clostridiales"
"2855","ASV639","ASV13",0,0,0.701726278859958,36,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","0727087ccddd99af052ab671709ac3f4","Firmicutes","Ruminococcaceae"
"2856","ASV639","ASV311",0,0,0.75198653750542,36,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","0727087ccddd99af052ab671709ac3f4","Firmicutes","Ruminococcaceae"
"2857","ASV639","ASV567",0,0,0.743885897790854,30,"SCFP","a386b0b9faedb5556e307d9de701047b","Firmicutes","Lachnospiraceae","0727087ccddd99af052ab671709ac3f4","Firmicutes","Ruminococcaceae"
"2858","ASV639","ASV171",0,0,0.72276219603168,34,"SCFP","6100fd89601b8c5988350fd5856a5ac2","Firmicutes"," o__Clostridiales","0727087ccddd99af052ab671709ac3f4","Firmicutes","Ruminococcaceae"
"2859","ASV639","ASV91",0,0,0.724370058379422,36,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","0727087ccddd99af052ab671709ac3f4","Firmicutes","Ruminococcaceae"
"2860","ASV639","ASV702",0,0,0.735459201152219,33,"SCFP","c4ef84c484580d6bcf7ec4bc056a3fad","Firmicutes","Ruminococcaceae","0727087ccddd99af052ab671709ac3f4","Firmicutes","Ruminococcaceae"
"2861","ASV639","ASV30",0,0,0.746600631402393,36,"SCFP","3c35f189d17f4235d5a85a91c2a6006c","Bacteroidetes","Paraprevotellaceae","0727087ccddd99af052ab671709ac3f4","Firmicutes","Ruminococcaceae"
"2862","ASV639","ASV873",0,0,0.735233294878831,30,"SCFP","b1e07a67cb841ccfb5fff2efd97a28a5","Firmicutes","Mogibacteriaceae","0727087ccddd99af052ab671709ac3f4","Firmicutes","Ruminococcaceae"
"2908","ASV65","ASV62",0,0,0.7083637481561,56,"SCFP","0095a30bc8902882a96c904c598be3dc","Bacteroidetes","Paraprevotellaceae","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae"
"2909","ASV65","ASV311",0,0,0.725877260208985,49,"SCFP","9ea142f1050040bc89bc20c65f0a366c","Firmicutes","Ruminococcaceae","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae"
"2910","ASV65","ASV30",0,0,0.712431786082154,63,"SCFP","3c35f189d17f4235d5a85a91c2a6006c","Bacteroidetes","Paraprevotellaceae","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae"
"2913","ASV65","ASV100",0,0,-0.716839343100143,32,"SCFP","921d37d118d20869acb71faf26ee8b7b","Firmicutes","Ruminococcaceae","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae"
"2914","ASV65","ASV114",0,0,0.702742425741208,46,"SCFP","08bb8a3f5526891084c1dabd0db45b5e","Bacteroidetes","S24-7","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae"
"2922","ASV65","ASV51",0,0,0.704775225093871,66,"SCFP","09532dd01a30cc775f5c1a67b7127b30","Bacteroidetes","Rikenellaceae","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae"
"2923","ASV65","ASV10",0,0,-0.774935821975921,35,"SCFP","0eb0daf4087d74b006f50a5a06899085","Actinobacteria","Coriobacteriaceae","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae"
"2927","ASV65","ASV873",0,0,0.705290971489424,35,"SCFP","b1e07a67cb841ccfb5fff2efd97a28a5","Firmicutes","Mogibacteriaceae","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae"
"2931","ASV65","ASV13",0,0,0.744878241883271,54,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae"
"2934","ASV65","ASV21",0,0,0.707027029914509,54,"SCFP","aae27ae0922499a5308913b0474d7669","Bacteroidetes","Prevotellaceae","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae"
"2935","ASV65","ASV20",0,0,-0.725163280438313,32,"SCFP","badbfd2b58467ef60bc1d748035097b8","Firmicutes","Ruminococcaceae","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae"
"2938","ASV65","ASV54",0,0,0.734121473300328,67,"SCFP","7354980b468b4c6546d3c7ad2f204675","Firmicutes","Ruminococcaceae","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae"
"2945","ASV65","ASV91",0,0,0.722508974789549,50,"SCFP","44daa55f2a250900410552f921fd0a85","Firmicutes"," o__Clostridiales","028e626cb7b019d7d766932a22d8e47d","Spirochaetes","Spirochaetaceae"
"2947","ASV652","ASV407",0,0,0.718048402409209,30,"SCFP","f2ae5326f0aa7a099079e26e559496ed","Firmicutes","Lachnospiraceae","a24599372e0826b3db30cf93db11d435","Firmicutes","Lachnospiraceae"
"2948","ASV652","ASV579",0,0,0.709823519322859,29,"SCFP","41e11af6a7ea522b359d3c30feef93a5","Firmicutes","Ruminococcaceae","a24599372e0826b3db30cf93db11d435","Firmicutes","Lachnospiraceae"
"2949","ASV652","ASV13",0,0,0.754017687497915,34,"SCFP","c0a4573d567ff3145a43d284b8c43627","Firmicutes","Ruminococcaceae","a24599372e0826b3db30cf93db11d435","Firmicutes","Lachnospiraceae"
"2950","ASV652","ASV228",0,0,0.748547427375988,31,"SCFP","28986f2a0a82efc9b6fff5cdff7f8522","Firmicutes","Lachnospiraceae","a24599372e0826b3db30cf93db11d435","Firmicutes","Lachnospiraceae"
"2951","ASV652","ASV515",0,0,0.783604976810445,28,"SCFP","d254bb540ddc0239a703c05f65cca367","Proteobacteria"," o__RF32","a24599372e0826b3db30cf93db11d435","Firmicutes","Lachnospiraceae"
"2952","ASV652","ASV324",0,0,0.70078144771129,31,"SCFP","a9b0395e95ffc08bb1dac208607ad108","Firmicutes","Lachnospiraceae","a24599372e0826b3db30cf93db11d435","Firmicutes","Lachnospiraceae"
"2953","ASV652","ASV555",0,0,0.732751454351368,31,"SCFP","b8c233f89925b4cb0ee5a33069b2f1af","Firmicutes","Lachnospiraceae","a24599372e0826b3db30cf93db11d435","Firmicutes","Lachnospiraceae"
"2954","ASV652","ASV436",0,0,0.744415384200614,29,"SCFP","05c125d916a6ed86253d18505070b6b4","Firmicutes"," o__Clostridiales","a24599372e0826b3db30cf93db11d435","Firmicutes","Lachnospiraceae"
"2997","ASV675","ASV100",0,0,0.700284468845661,41,"SCFP","921d37d118d20869acb71faf26ee8b7b","Firmicutes","Ruminococcaceae","07978046c33a0a012d6e83d930dcd49f","Firmicutes","Erysipelotrichaceae"
"2999","ASV675","ASV167",0,0,0.704209582401432,36,"SCFP","4b0fe6b1ec7caf6b644dd5ff08a03fbb","Firmicutes","Lachnospiraceae","07978046c33a0a012d6e83d930dcd49f","Firmicutes","Erysipelotrichaceae"
"3000","ASV675","ASV258",0,0,0.771113041082365,40,"SCFP","a3e7ffdb3cd725e3d9af1befe8027bdf","Firmicutes","Lachnospiraceae","07978046c33a0a012d6e83d930dcd49f","Firmicutes","Erysipelotrichaceae"
